internshipID,studentID,date,wasPresent
17,7804,2025-12-23,
80,8184,2020-11-11,1.0
80,8184,2020-11-09,1.0
2,1670,2019-06-07,1.0
2,1670,2019-05-28,1.0
75,4744,2021-06-25,1.0
75,4744,2021-06-18,1.0
36,5098,2025-11-14,
36,5098,2025-11-04,
58,9700,2021-12-08,1.0
58,9700,2021-12-17,1.0
74,8975,2023-07-31,1.0
74,8975,2023-07-25,1.0
35,2142,2024-08-24,1.0
35,2142,2024-08-21,1.0
53,3275,2022-02-06,1.0
53,3275,2022-02-02,1.0
38,9677,2022-11-02,1.0
38,9677,2022-11-04,1.0
0,2067,2024-03-25,1.0
0,2067,2024-04-05,1.0
37,47,2022-04-13,1.0
37,47,2022-04-07,1.0
7,2617,2025-05-27,
7,2617,2025-06-06,
67,8743,2019-04-25,1.0
67,8743,2019-04-22,1.0
5,4752,2020-03-16,0.0
5,4752,2020-03-14,1.0
54,9079,2023-09-22,1.0
54,9079,2023-09-27,1.0
5,4140,2020-03-10,1.0
5,4140,2020-03-20,1.0
55,5775,2022-02-09,1.0
55,5775,2022-02-12,1.0
21,7409,2020-04-23,1.0
21,7409,2020-04-25,1.0
4,4550,2025-10-28,
4,4550,2025-11-09,
56,1261,2023-12-02,1.0
56,1261,2023-11-30,0.0
75,6707,2021-06-22,1.0
75,6707,2021-06-24,1.0
54,1623,2023-09-18,1.0
54,1623,2023-09-24,1.0
46,1172,2022-09-21,1.0
46,1172,2022-09-20,1.0
61,7955,2025-10-26,
61,7955,2025-10-25,
0,8162,2024-03-28,1.0
0,8162,2024-03-29,1.0
91,8127,2019-07-10,1.0
91,8127,2019-07-10,1.0
97,3367,2021-07-16,1.0
97,3367,2021-07-09,1.0
66,8334,2020-12-16,1.0
66,8334,2020-12-13,0.0
4,2343,2025-11-10,
4,2343,2025-11-03,
26,2336,2024-08-01,1.0
26,2336,2024-07-26,1.0
54,386,2023-09-24,1.0
54,386,2023-09-25,1.0
30,7176,2021-11-21,1.0
30,7176,2021-11-23,1.0
92,1728,2022-11-11,1.0
92,1728,2022-11-12,1.0
80,7106,2020-11-20,0.0
80,7106,2020-11-17,1.0
16,3997,2022-04-02,1.0
16,3997,2022-04-02,1.0
17,7206,2025-12-24,
17,7206,2025-12-26,
19,6973,2021-06-20,1.0
19,6973,2021-06-21,1.0
47,8045,2019-03-21,1.0
47,8045,2019-03-15,1.0
46,281,2022-09-14,0.0
46,281,2022-09-26,1.0
49,5009,2024-05-10,1.0
49,5009,2024-05-11,1.0
30,4794,2021-11-23,1.0
30,4794,2021-11-22,1.0
54,5047,2023-09-16,1.0
54,5047,2023-09-21,1.0
44,7358,2024-04-10,1.0
44,7358,2024-04-08,1.0
16,5527,2022-04-09,1.0
16,5527,2022-04-09,0.0
30,8149,2021-11-21,0.0
30,8149,2021-11-13,1.0
26,9236,2024-08-05,1.0
26,9236,2024-08-01,1.0
94,2430,2024-12-07,1.0
94,2430,2024-11-29,1.0
30,4801,2021-11-13,1.0
30,4801,2021-11-17,1.0
98,9196,2020-11-28,0.0
98,9196,2020-11-22,1.0
85,1837,2020-11-30,1.0
85,1837,2020-11-23,1.0
9,417,2021-05-04,1.0
9,417,2021-05-12,1.0
9,6323,2021-05-10,1.0
9,6323,2021-05-08,1.0
66,4214,2020-12-15,1.0
66,4214,2020-12-15,1.0
40,2136,2020-05-07,1.0
40,2136,2020-05-18,1.0
85,9484,2020-11-24,1.0
85,9484,2020-11-23,1.0
67,6354,2019-05-01,1.0
67,6354,2019-04-22,1.0
94,2654,2024-12-06,1.0
94,2654,2024-11-28,1.0
25,6871,2025-09-16,
25,6871,2025-09-19,
3,892,2020-11-29,1.0
3,892,2020-12-01,1.0
24,9745,2025-10-23,
24,9745,2025-10-30,
91,6679,2019-07-02,1.0
91,6679,2019-07-09,1.0
48,4464,2022-10-10,1.0
48,4464,2022-09-27,1.0
60,426,2025-07-17,
60,426,2025-07-17,
71,4579,2025-11-13,
71,4579,2025-11-09,
87,5692,2020-05-13,1.0
87,5692,2020-05-20,1.0
43,5115,2024-09-03,0.0
43,5115,2024-09-08,1.0
82,9194,2020-06-10,1.0
82,9194,2020-06-17,1.0
63,5733,2024-05-15,1.0
63,5733,2024-05-24,1.0
78,3803,2020-02-02,1.0
78,3803,2020-02-07,1.0
83,6137,2020-04-08,1.0
83,6137,2020-04-04,0.0
66,6113,2020-12-24,1.0
66,6113,2020-12-20,1.0
44,6408,2024-04-03,1.0
44,6408,2024-04-04,1.0
27,4373,2025-11-19,
27,4373,2025-11-16,
1,7274,2021-08-05,1.0
1,7274,2021-08-13,1.0
20,3281,2020-05-26,0.0
20,3281,2020-05-27,1.0
65,3354,2023-05-30,1.0
65,3354,2023-05-23,1.0
21,5729,2020-04-27,1.0
21,5729,2020-04-27,1.0
86,8339,2025-05-23,
86,8339,2025-05-28,
0,4057,2024-03-24,1.0
0,4057,2024-03-30,1.0
28,1801,2025-01-07,1.0
28,1801,2025-01-07,1.0
70,8009,2023-09-22,1.0
70,8009,2023-09-20,1.0
81,2964,2022-09-12,1.0
81,2964,2022-09-14,1.0
10,9173,2021-09-24,1.0
10,9173,2021-09-14,0.0
97,1601,2021-07-09,0.0
97,1601,2021-07-12,1.0
97,5242,2021-07-18,1.0
97,5242,2021-07-09,1.0
46,9292,2022-09-25,1.0
46,9292,2022-09-22,1.0
77,4677,2023-07-27,1.0
77,4677,2023-07-19,1.0
40,2557,2020-05-15,1.0
40,2557,2020-05-16,1.0
99,2515,2021-10-16,1.0
99,2515,2021-10-20,1.0
6,4800,2019-11-30,0.0
6,4800,2019-12-01,1.0
16,5268,2022-04-11,1.0
16,5268,2022-04-11,0.0
72,9246,2020-04-30,1.0
72,9246,2020-04-29,1.0
18,5159,2025-07-27,
18,5159,2025-08-02,
62,8294,2025-12-25,
62,8294,2025-12-26,
35,5969,2024-08-16,1.0
35,5969,2024-08-16,1.0
31,8821,2022-12-06,1.0
31,8821,2022-12-06,1.0
28,862,2025-01-10,1.0
28,862,2025-01-13,1.0
50,1215,2020-12-18,1.0
50,1215,2020-12-23,1.0
80,2860,2020-11-14,1.0
80,2860,2020-11-13,0.0
44,1276,2024-04-02,1.0
44,1276,2024-03-30,1.0
72,5635,2020-04-24,1.0
72,5635,2020-04-21,1.0
4,6676,2025-10-30,
4,6676,2025-11-07,
26,1069,2024-08-02,1.0
26,1069,2024-07-25,1.0
98,9980,2020-11-19,1.0
98,9980,2020-11-18,1.0
34,8222,2021-03-24,1.0
34,8222,2021-04-05,1.0
70,4075,2023-09-17,1.0
70,4075,2023-09-09,1.0
39,7718,2021-08-13,0.0
39,7718,2021-08-10,1.0
23,8707,2021-05-14,1.0
23,8707,2021-05-18,1.0
38,9120,2022-11-05,1.0
38,9120,2022-11-14,1.0
88,9126,2025-02-24,
88,9126,2025-02-23,
75,2810,2021-06-27,1.0
75,2810,2021-06-19,1.0
47,3200,2019-03-20,1.0
47,3200,2019-03-14,1.0
42,1719,2020-10-12,1.0
42,1719,2020-10-11,1.0
45,5526,2024-03-24,1.0
45,5526,2024-03-12,1.0
94,1319,2024-12-03,1.0
94,1319,2024-11-25,1.0
99,4202,2021-10-23,0.0
99,4202,2021-10-15,1.0
31,7461,2022-12-13,1.0
31,7461,2022-12-06,1.0
41,3193,2023-08-17,1.0
41,3193,2023-08-28,1.0
0,9074,2024-04-02,1.0
0,9074,2024-03-31,1.0
4,7567,2025-10-29,
4,7567,2025-11-07,
14,5366,2022-08-09,1.0
14,5366,2022-08-09,1.0
60,8626,2025-07-14,
60,8626,2025-07-17,
55,6957,2022-02-14,1.0
55,6957,2022-02-09,1.0
6,34,2019-11-29,1.0
6,34,2019-11-27,0.0
26,9833,2024-08-05,1.0
26,9833,2024-07-29,1.0
21,1198,2020-04-26,1.0
21,1198,2020-04-19,1.0
7,9449,2025-05-28,
7,9449,2025-05-28,
20,9486,2020-05-26,1.0
20,9486,2020-05-28,1.0
33,5938,2025-07-06,
33,5938,2025-07-02,
82,8370,2020-06-19,1.0
82,8370,2020-06-13,1.0
29,6024,2025-12-23,
29,6024,2025-12-27,
97,8387,2021-07-09,1.0
97,8387,2021-07-14,1.0
53,8135,2022-02-14,1.0
53,8135,2022-02-08,1.0
79,968,2025-11-07,
79,968,2025-11-08,
48,6784,2022-09-28,1.0
48,6784,2022-10-04,1.0
46,5834,2022-09-17,1.0
46,5834,2022-09-16,1.0
6,6746,2019-11-26,1.0
6,6746,2019-12-01,1.0
70,3309,2023-09-19,1.0
70,3309,2023-09-13,1.0
49,8509,2024-05-19,1.0
49,8509,2024-05-14,1.0
51,3372,2024-05-05,1.0
51,3372,2024-04-28,1.0
48,6640,2022-10-08,1.0
48,6640,2022-10-04,1.0
67,1173,2019-04-21,1.0
67,1173,2019-04-26,0.0
36,8686,2025-11-10,
36,8686,2025-11-11,
58,2863,2021-12-09,1.0
58,2863,2021-12-09,0.0
76,8492,2021-06-26,1.0
76,8492,2021-06-14,1.0
39,9269,2021-08-14,1.0
39,9269,2021-08-12,1.0
68,5072,2023-11-12,0.0
68,5072,2023-11-20,0.0
86,9110,2025-05-20,
86,9110,2025-05-27,
15,8947,2020-02-06,1.0
15,8947,2020-01-27,1.0
43,764,2024-09-09,1.0
43,764,2024-09-08,1.0
2,9920,2019-06-06,1.0
2,9920,2019-06-07,1.0
43,2355,2024-09-07,1.0
43,2355,2024-09-02,1.0
69,2331,2024-08-21,1.0
69,2331,2024-08-20,1.0
17,9915,2025-12-17,
17,9915,2025-12-27,
7,741,2025-05-28,
7,741,2025-05-28,
49,5189,2024-05-16,1.0
49,5189,2024-05-08,1.0
64,1563,2023-06-01,1.0
64,1563,2023-05-30,1.0
61,8896,2025-10-25,
61,8896,2025-10-20,
75,9892,2021-06-17,1.0
75,9892,2021-06-19,1.0
66,9048,2020-12-23,1.0
66,9048,2020-12-24,0.0
72,4267,2020-04-29,1.0
72,4267,2020-04-30,0.0
71,7353,2025-11-17,
71,7353,2025-11-13,
67,9291,2019-04-20,1.0
67,9291,2019-04-26,1.0
45,3651,2024-03-21,1.0
45,3651,2024-03-17,1.0
34,2089,2021-03-31,1.0
34,2089,2021-04-02,1.0
94,5976,2024-12-05,1.0
94,5976,2024-12-03,1.0
44,8576,2024-04-11,1.0
44,8576,2024-04-08,1.0
2,6389,2019-06-07,1.0
2,6389,2019-06-01,1.0
50,2499,2020-12-26,1.0
50,2499,2020-12-26,1.0
23,8710,2021-05-20,1.0
23,8710,2021-05-26,1.0
77,6875,2023-08-01,1.0
77,6875,2023-07-19,1.0
90,9467,2022-04-04,1.0
90,9467,2022-04-15,1.0
38,120,2022-11-07,1.0
38,120,2022-11-04,1.0
66,3059,2020-12-16,1.0
66,3059,2020-12-19,1.0
81,3684,2022-09-10,1.0
81,3684,2022-09-17,1.0
74,5274,2023-07-23,0.0
74,5274,2023-07-28,1.0
57,8437,2022-02-18,1.0
57,8437,2022-02-21,1.0
66,2122,2020-12-15,1.0
66,2122,2020-12-16,1.0
74,260,2023-07-27,1.0
74,260,2023-07-30,1.0
40,7316,2020-05-14,1.0
40,7316,2020-05-19,1.0
25,533,2025-09-22,
25,533,2025-09-17,
23,2255,2021-05-18,1.0
23,2255,2021-05-23,1.0
72,8017,2020-04-20,1.0
72,8017,2020-04-28,1.0
26,5059,2024-07-29,1.0
26,5059,2024-07-28,1.0
21,1863,2020-04-15,1.0
21,1863,2020-04-15,1.0
63,7678,2024-05-11,1.0
63,7678,2024-05-21,1.0
20,9066,2020-05-25,1.0
20,9066,2020-05-22,1.0
98,6567,2020-11-22,1.0
98,6567,2020-11-28,1.0
32,7495,2019-08-21,1.0
32,7495,2019-08-25,1.0
42,7730,2020-10-20,1.0
42,7730,2020-10-12,1.0
74,2333,2023-07-19,1.0
74,2333,2023-07-30,1.0
0,1018,2024-04-03,1.0
0,1018,2024-04-04,1.0
32,8938,2019-08-23,1.0
32,8938,2019-08-29,1.0
52,1626,2021-07-15,1.0
52,1626,2021-07-13,1.0
83,64,2020-04-07,1.0
83,64,2020-04-07,1.0
96,3395,2020-06-21,1.0
96,3395,2020-06-15,1.0
21,5334,2020-04-16,1.0
21,5334,2020-04-18,1.0
65,6130,2023-05-26,1.0
65,6130,2023-05-31,0.0
72,4154,2020-04-26,1.0
72,4154,2020-05-03,1.0
18,60,2025-07-24,
18,60,2025-07-31,
32,7953,2019-08-28,1.0
32,7953,2019-08-29,1.0
13,5106,2023-02-05,1.0
13,5106,2023-01-28,1.0
17,618,2025-12-25,
17,618,2025-12-19,
53,5809,2022-02-07,1.0
53,5809,2022-02-03,1.0
97,7945,2021-07-11,1.0
97,7945,2021-07-16,1.0
57,7590,2022-02-24,1.0
57,7590,2022-02-24,0.0
98,4541,2020-11-17,1.0
98,4541,2020-11-22,1.0
62,3157,2025-12-29,
62,3157,2025-12-22,
32,3639,2019-08-24,1.0
32,3639,2019-08-24,1.0
0,1928,2024-03-25,1.0
0,1928,2024-04-01,1.0
82,5668,2020-06-15,1.0
82,5668,2020-06-21,1.0
23,2349,2021-05-18,0.0
23,2349,2021-05-18,1.0
93,9878,2022-01-10,1.0
93,9878,2022-01-04,1.0
75,5681,2021-06-19,1.0
75,5681,2021-06-19,0.0
93,7241,2022-01-03,1.0
93,7241,2022-01-04,1.0
39,99,2021-08-12,1.0
39,99,2021-08-11,1.0
7,8956,2025-05-28,
7,8956,2025-06-04,
22,3682,2021-11-11,1.0
22,3682,2021-11-07,1.0
53,2051,2022-02-12,1.0
53,2051,2022-02-03,1.0
81,5079,2022-09-12,1.0
81,5079,2022-09-08,0.0
53,8727,2022-02-10,1.0
53,8727,2022-02-10,1.0
18,2865,2025-07-25,
18,2865,2025-08-03,
78,3810,2020-01-28,1.0
78,3810,2020-02-06,1.0
35,5336,2024-08-13,1.0
35,5336,2024-08-18,1.0
75,5721,2021-06-22,1.0
75,5721,2021-06-30,1.0
77,5738,2023-07-26,1.0
77,5738,2023-08-01,1.0
27,8537,2025-11-18,
27,8537,2025-11-16,
72,824,2020-04-20,1.0
72,824,2020-04-24,1.0
24,3748,2025-10-30,
24,3748,2025-10-28,
46,317,2022-09-15,1.0
46,317,2022-09-23,1.0
35,7070,2024-08-23,1.0
35,7070,2024-08-12,1.0
81,2324,2022-09-16,1.0
81,2324,2022-09-06,1.0
94,9659,2024-12-03,1.0
94,9659,2024-11-28,0.0
58,2806,2021-12-09,1.0
58,2806,2021-12-09,1.0
77,3035,2023-08-01,1.0
77,3035,2023-07-29,1.0
81,3589,2022-09-18,1.0
81,3589,2022-09-14,1.0
76,8746,2021-06-15,1.0
76,8746,2021-06-25,1.0
97,4645,2021-07-16,1.0
97,4645,2021-07-17,1.0
98,9571,2020-11-20,1.0
98,9571,2020-11-22,1.0
16,761,2022-04-06,1.0
16,761,2022-04-07,1.0
1,7839,2021-08-13,1.0
1,7839,2021-07-31,1.0
24,2535,2025-10-29,
24,2535,2025-10-29,
55,6902,2022-02-03,1.0
55,6902,2022-02-12,1.0
54,9736,2023-09-19,1.0
54,9736,2023-09-25,1.0
45,9068,2024-03-23,0.0
45,9068,2024-03-25,1.0
86,5877,2025-05-27,
86,5877,2025-05-24,
12,8838,2020-02-12,1.0
12,8838,2020-02-08,1.0
5,7323,2020-03-21,1.0
5,7323,2020-03-20,1.0
56,9794,2023-11-29,1.0
56,9794,2023-12-09,1.0
37,8275,2022-04-16,1.0
37,8275,2022-04-07,0.0
53,711,2022-02-12,1.0
53,711,2022-02-08,1.0
33,9499,2025-06-26,
33,9499,2025-07-02,
53,3235,2022-02-10,1.0
53,3235,2022-02-07,1.0
99,4804,2021-10-14,1.0
99,4804,2021-10-23,1.0
49,3217,2024-05-09,1.0
49,3217,2024-05-20,1.0
59,4247,2023-05-22,0.0
59,4247,2023-05-30,1.0
64,5638,2023-05-23,1.0
64,5638,2023-06-04,1.0
93,3503,2021-12-30,1.0
93,3503,2022-01-03,1.0
78,3441,2020-01-29,0.0
78,3441,2020-01-28,1.0
75,6011,2021-06-19,1.0
75,6011,2021-06-29,1.0
25,742,2025-09-14,
25,742,2025-09-22,
22,4707,2021-11-11,1.0
22,4707,2021-11-05,1.0
81,7346,2022-09-18,1.0
81,7346,2022-09-08,1.0
54,1002,2023-09-25,1.0
54,1002,2023-09-24,1.0
32,9154,2019-08-31,1.0
32,9154,2019-08-29,1.0
97,701,2021-07-11,0.0
97,701,2021-07-11,1.0
25,2079,2025-09-15,
25,2079,2025-09-13,
28,5476,2025-01-04,1.0
28,5476,2025-01-07,1.0
57,3429,2022-02-17,1.0
57,3429,2022-02-24,1.0
96,3627,2020-06-23,0.0
96,3627,2020-06-24,1.0
85,2327,2020-12-02,1.0
85,2327,2020-11-27,1.0
18,1253,2025-08-01,
18,1253,2025-08-06,
47,2282,2019-03-18,1.0
47,2282,2019-03-10,1.0
93,4107,2021-12-30,0.0
93,4107,2022-01-10,1.0
18,8401,2025-08-02,
18,8401,2025-08-02,
96,2742,2020-06-11,1.0
96,2742,2020-06-13,1.0
50,4607,2020-12-20,1.0
50,4607,2020-12-24,1.0
41,1459,2023-08-22,0.0
41,1459,2023-08-28,1.0
19,7686,2021-06-24,1.0
19,7686,2021-06-16,1.0
19,5922,2021-06-18,1.0
19,5922,2021-06-27,1.0
63,893,2024-05-13,1.0
63,893,2024-05-24,1.0
21,5782,2020-04-22,1.0
21,5782,2020-04-27,1.0
9,6384,2021-05-13,1.0
9,6384,2021-05-03,1.0
43,1717,2024-09-04,1.0
43,1717,2024-09-09,1.0
26,8024,2024-07-25,1.0
26,8024,2024-07-30,1.0
23,8204,2021-05-16,1.0
23,8204,2021-05-15,1.0
15,5275,2020-02-02,1.0
15,5275,2020-02-05,1.0
40,5768,2020-05-06,1.0
40,5768,2020-05-12,1.0
89,8097,2023-01-31,1.0
89,8097,2023-01-25,0.0
42,9761,2020-10-20,1.0
42,9761,2020-10-19,1.0
48,1414,2022-10-02,1.0
48,1414,2022-10-10,1.0
70,8076,2023-09-16,1.0
70,8076,2023-09-16,1.0
54,3573,2023-09-28,1.0
54,3573,2023-09-23,0.0
36,3405,2025-11-09,
36,3405,2025-11-10,
10,3358,2021-09-25,1.0
10,3358,2021-09-23,1.0
84,5588,2021-04-25,0.0
84,5588,2021-05-04,1.0
38,4066,2022-11-11,0.0
38,4066,2022-11-13,1.0
38,7127,2022-11-09,1.0
38,7127,2022-11-14,1.0
91,3436,2019-07-02,1.0
91,3436,2019-07-09,1.0
7,4568,2025-05-29,
7,4568,2025-06-06,
14,4024,2022-08-08,1.0
14,4024,2022-08-09,1.0
92,3960,2022-11-21,1.0
92,3960,2022-11-18,1.0
11,8443,2024-11-24,1.0
11,8443,2024-11-23,1.0
81,2316,2022-09-11,1.0
81,2316,2022-09-16,1.0
88,4112,2025-03-03,
88,4112,2025-03-03,
60,5517,2025-07-18,
60,5517,2025-07-19,
70,7778,2023-09-12,1.0
70,7778,2023-09-21,1.0
83,4384,2020-04-07,1.0
83,4384,2020-04-08,1.0
8,6623,2023-02-25,1.0
8,6623,2023-02-17,1.0
91,3506,2019-06-29,1.0
91,3506,2019-07-05,1.0
87,608,2020-05-18,1.0
87,608,2020-05-10,1.0
72,6884,2020-05-02,1.0
72,6884,2020-04-29,1.0
0,7527,2024-03-26,0.0
0,7527,2024-03-30,1.0
79,2598,2025-11-14,
79,2598,2025-11-13,
0,5392,2024-03-30,1.0
0,5392,2024-04-05,0.0
22,2268,2021-11-02,1.0
22,2268,2021-11-06,1.0
55,2624,2022-02-10,1.0
55,2624,2022-02-03,1.0
2,6477,2019-05-27,1.0
2,6477,2019-05-27,1.0
51,1404,2024-05-06,1.0
51,1404,2024-04-23,1.0
75,3213,2021-06-24,1.0
75,3213,2021-06-20,1.0
24,6537,2025-11-04,
24,6537,2025-10-25,
78,1574,2020-02-05,1.0
78,1574,2020-01-26,0.0
53,4412,2022-02-09,1.0
53,4412,2022-02-13,1.0
52,1877,2021-07-19,1.0
52,1877,2021-07-18,1.0
8,7502,2023-02-16,1.0
8,7502,2023-02-21,1.0
63,1669,2024-05-21,1.0
63,1669,2024-05-11,0.0
98,3648,2020-11-28,1.0
98,3648,2020-11-25,1.0
4,2469,2025-11-10,
4,2469,2025-11-05,
55,5829,2022-02-10,0.0
55,5829,2022-02-12,1.0
2,7321,2019-06-02,1.0
2,7321,2019-06-06,1.0
48,450,2022-09-29,1.0
48,450,2022-10-10,1.0
77,4971,2023-07-28,1.0
77,4971,2023-07-29,1.0
12,737,2020-02-19,1.0
12,737,2020-02-17,1.0
80,994,2020-11-10,0.0
80,994,2020-11-10,1.0
79,1615,2025-11-06,
79,1615,2025-11-11,
39,4317,2021-08-13,1.0
39,4317,2021-08-17,1.0
84,2228,2021-05-01,1.0
84,2228,2021-04-27,1.0
88,7128,2025-02-22,
88,7128,2025-02-28,
99,7905,2021-10-21,1.0
99,7905,2021-10-22,0.0
45,6381,2024-03-15,1.0
45,6381,2024-03-23,1.0
87,3493,2020-05-23,1.0
87,3493,2020-05-19,1.0
52,2738,2021-07-11,1.0
52,2738,2021-07-12,1.0
15,7114,2020-02-08,1.0
15,7114,2020-02-03,1.0
12,6398,2020-02-17,1.0
12,6398,2020-02-18,1.0
24,3955,2025-10-30,
24,3955,2025-11-04,
7,4875,2025-06-06,
7,4875,2025-05-29,
97,4437,2021-07-18,1.0
97,4437,2021-07-15,1.0
59,2013,2023-05-28,1.0
59,2013,2023-05-22,1.0
7,79,2025-05-27,
7,79,2025-06-04,
53,9267,2022-02-09,0.0
53,9267,2022-02-14,1.0
87,6527,2020-05-11,1.0
87,6527,2020-05-20,1.0
92,2425,2022-11-22,0.0
92,2425,2022-11-14,1.0
81,3740,2022-09-16,1.0
81,3740,2022-09-10,0.0
26,2193,2024-07-30,1.0
26,2193,2024-07-31,1.0
10,9498,2021-09-17,1.0
10,9498,2021-09-14,1.0
59,9414,2023-06-02,1.0
59,9414,2023-05-23,1.0
44,1425,2024-04-04,1.0
44,1425,2024-04-09,1.0
4,9536,2025-10-28,
4,9536,2025-11-03,
4,491,2025-10-31,
4,491,2025-11-05,
72,5959,2020-04-26,1.0
72,5959,2020-05-02,0.0
11,3139,2024-11-19,1.0
11,3139,2024-11-17,0.0
59,4401,2023-05-29,1.0
59,4401,2023-05-26,1.0
54,642,2023-09-18,1.0
54,642,2023-09-24,1.0
58,3591,2021-12-18,1.0
58,3591,2021-12-16,1.0
78,5286,2020-02-03,1.0
78,5286,2020-02-03,1.0
56,8802,2023-12-07,1.0
56,8802,2023-12-02,1.0
36,4095,2025-11-11,
36,4095,2025-11-12,
9,9544,2021-05-11,1.0
9,9544,2021-05-07,1.0
85,7309,2020-11-23,1.0
85,7309,2020-11-24,1.0
25,9671,2025-09-25,
25,9671,2025-09-23,
0,2172,2024-04-01,1.0
0,2172,2024-03-29,1.0
97,4743,2021-07-12,1.0
97,4743,2021-07-14,1.0
13,2629,2023-02-01,1.0
13,2629,2023-01-28,1.0
45,5067,2024-03-13,1.0
45,5067,2024-03-21,1.0
99,1659,2021-10-16,1.0
99,1659,2021-10-14,1.0
74,2412,2023-07-29,1.0
74,2412,2023-07-23,1.0
69,8990,2024-08-26,1.0
69,8990,2024-08-20,1.0
78,1971,2020-02-02,1.0
78,1971,2020-02-02,1.0
59,2087,2023-05-28,1.0
59,2087,2023-05-26,1.0
30,1090,2021-11-11,1.0
30,1090,2021-11-22,1.0
50,3421,2020-12-18,1.0
50,3421,2020-12-22,1.0
53,169,2022-02-10,1.0
53,169,2022-02-15,1.0
90,3085,2022-04-04,1.0
90,3085,2022-04-12,1.0
74,8200,2023-07-27,1.0
74,8200,2023-07-29,1.0
61,833,2025-10-30,
61,833,2025-10-25,
11,8436,2024-11-20,1.0
11,8436,2024-11-22,1.0
98,7809,2020-11-22,1.0
98,7809,2020-11-19,0.0
82,3404,2020-06-16,0.0
82,3404,2020-06-11,1.0
51,6726,2024-04-25,1.0
51,6726,2024-04-27,1.0
73,3696,2024-07-08,1.0
73,3696,2024-07-08,1.0
73,3596,2024-07-19,1.0
73,3596,2024-07-13,1.0
44,2763,2024-03-30,1.0
44,2763,2024-03-31,1.0
15,1129,2020-02-02,1.0
15,1129,2020-02-08,1.0
56,2300,2023-12-01,1.0
56,2300,2023-12-01,1.0
61,1466,2025-10-28,
61,1466,2025-10-26,
34,8758,2021-04-06,1.0
34,8758,2021-03-30,1.0
2,3477,2019-06-07,1.0
2,3477,2019-05-30,1.0
34,5785,2021-04-06,0.0
34,5785,2021-03-30,1.0
93,904,2022-01-07,1.0
93,904,2021-12-30,1.0
17,709,2025-12-22,
17,709,2025-12-19,
58,2951,2021-12-10,1.0
58,2951,2021-12-05,1.0
94,4894,2024-11-30,1.0
94,4894,2024-11-29,1.0
24,1059,2025-10-24,
24,1059,2025-11-01,
45,3434,2024-03-18,1.0
45,3434,2024-03-15,1.0
34,5869,2021-04-05,0.0
34,5869,2021-03-29,0.0
7,499,2025-05-30,
7,499,2025-05-25,
72,9417,2020-04-23,1.0
72,9417,2020-04-26,0.0
96,8327,2020-06-16,1.0
96,8327,2020-06-18,1.0
58,4936,2021-12-12,1.0
58,4936,2021-12-07,1.0
56,6506,2023-11-29,1.0
56,6506,2023-12-11,1.0
7,2933,2025-05-27,
7,2933,2025-06-06,
82,485,2020-06-10,1.0
82,485,2020-06-17,1.0
34,7830,2021-03-24,1.0
34,7830,2021-04-04,1.0
99,7725,2021-10-15,1.0
99,7725,2021-10-16,1.0
18,6662,2025-07-27,
18,6662,2025-08-04,
42,5619,2020-10-12,1.0
42,5619,2020-10-10,1.0
84,205,2021-04-25,1.0
84,205,2021-04-24,0.0
23,8483,2021-05-24,1.0
23,8483,2021-05-20,1.0
21,984,2020-04-20,1.0
21,984,2020-04-23,1.0
86,4330,2025-05-20,
86,4330,2025-05-24,
10,7016,2021-09-14,1.0
10,7016,2021-09-17,0.0
27,6966,2025-11-18,
27,6966,2025-11-25,
99,6277,2021-10-11,0.0
99,6277,2021-10-18,1.0
76,4383,2021-06-25,1.0
76,4383,2021-06-19,1.0
70,2290,2023-09-21,1.0
70,2290,2023-09-12,1.0
16,1935,2022-04-08,1.0
16,1935,2022-04-05,1.0
40,250,2020-05-19,1.0
40,250,2020-05-13,1.0
76,641,2021-06-16,1.0
76,641,2021-06-15,0.0
67,3659,2019-04-18,1.0
67,3659,2019-04-29,1.0
85,2321,2020-11-25,1.0
85,2321,2020-11-23,1.0
1,4890,2021-07-31,0.0
1,4890,2021-08-04,1.0
17,7541,2025-12-18,
17,7541,2025-12-24,
76,4834,2021-06-22,1.0
76,4834,2021-06-23,1.0
10,350,2021-09-25,1.0
10,350,2021-09-22,1.0
12,2244,2020-02-09,0.0
12,2244,2020-02-14,1.0
99,9442,2021-10-17,1.0
99,9442,2021-10-11,1.0
48,6597,2022-09-29,1.0
48,6597,2022-10-08,0.0
12,5773,2020-02-16,1.0
12,5773,2020-02-07,1.0
7,8955,2025-05-29,
7,8955,2025-06-02,
97,4820,2021-07-13,1.0
97,4820,2021-07-08,1.0
71,202,2025-11-15,
71,202,2025-11-15,
57,1803,2022-02-11,1.0
57,1803,2022-02-13,1.0
60,1433,2025-07-14,
60,1433,2025-07-12,
84,5800,2021-05-04,1.0
84,5800,2021-05-04,1.0
73,2084,2024-07-13,1.0
73,2084,2024-07-18,1.0
17,6572,2025-12-26,
17,6572,2025-12-23,
38,6615,2022-11-13,1.0
38,6615,2022-11-07,1.0
10,5001,2021-09-23,1.0
10,5001,2021-09-17,1.0
42,504,2020-10-15,1.0
42,504,2020-10-09,1.0
16,145,2022-03-30,1.0
16,145,2022-04-09,1.0
56,3355,2023-12-06,1.0
56,3355,2023-12-05,0.0
61,4321,2025-10-27,
61,4321,2025-10-25,
98,4256,2020-11-21,0.0
98,4256,2020-11-20,1.0
